experiment,scenario,value,policy,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol_mean,p_c5_viol_std,p_c6_viol_mean,p_c6_viol_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_c5_excess_ratio_mean,mean_c5_excess_ratio_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std
stress_scan,f_scale,0.6,No-EVT,5,15,1.0,1.0,0.6,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Lyapunov-Greedy,5,15,1.0,1.0,0.6,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Non-MEC,5,15,1.0,1.0,0.6,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Stand-alone MEC,5,15,1.0,1.0,0.6,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Random,5,15,1.0,1.0,0.6,1.0,2000,0.7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3422.3627434068912,56.15085393098832,1.0,0.0,304063425.70522237,2931471.5917023397,9.786629875769168e+16,1908737893108659.8,0.49913333333333315,0.006032995693437672,31.512057476300278,0.5984995908834484,0.0035013397195889197,6.649995454260545e-05,0.12457777777777779,0.0016486432880881286,0.12517777777777778,0.0035877707236433138,0.1255111111111111,0.00341138254439421,0.1256,0.002659805989397454,0.12291111111111111,0.0036075366924889773,0.12817777777777778,0.0022917996594406646,0.12533333333333332,0.002942242363140192,0.1227111111111111,0.002128698669302762
stress_scan,f_scale,0.8,Full,5,15,1.0,1.0,0.8,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,IQL,5,15,1.0,1.0,0.8,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,No-EVT,5,15,1.0,1.0,0.8,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Lyapunov-Greedy,5,15,1.0,1.0,0.8,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Non-MEC,5,15,1.0,1.0,0.8,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Stand-alone MEC,5,15,1.0,1.0,0.8,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Random,5,15,1.0,1.0,0.8,1.0,2000,0.7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2753.0420068304056,39.22588216447824,1.0,0.0,303909116.0862208,2930237.4483321803,9.777132043679424e+16,1907041497234230.5,0.49913333333333315,0.006032995693437672,39.21472173907008,0.7163646287023857,0.00435719130434112,7.95960698558207e-05,0.12457777777777779,0.0016486432880881286,0.12517777777777778,0.0035877707236433138,0.1255111111111111,0.00341138254439421,0.1256,0.002659805989397454,0.12291111111111111,0.0036075366924889773,0.12817777777777778,0.0022917996594406646,0.12533333333333332,0.002942242363140192,0.1227111111111111,0.002128698669302762
stress_scan,f_scale,1.0,Full,5,15,1.0,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,IQL,5,15,1.0,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,No-EVT,5,15,1.0,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Lyapunov-Greedy,5,15,1.0,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Non-MEC,5,15,1.0,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Stand-alone MEC,5,15,1.0,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.427668292,0.16380710229204995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
