experiment,scenario,value,policy,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol_mean,p_c5_viol_std,p_c6_viol_mean,p_c6_viol_std,p_c6_exceed_ratio_mean,p_c6_exceed_ratio_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_c5_excess_ratio_mean,mean_c5_excess_ratio_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std
stress_scan,load_scale,1.0,Non-MEC,3,15,1.0,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.4808614162963,0.13945024613234833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.0,Stand-alone MEC,3,15,1.0,1.0,1.0,1.0,2000,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47072765.822593816,2616576.8157220217,5230.307313621535,290.7307573024468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
stress_scan,load_scale,1.0,Random,3,15,1.0,1.0,1.0,1.0,2000,0.7,0.7346296296296297,0.0017739155577522713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.5324078479014,7.896214750208269,0.0,0.0,0.0,0.0,0.0,0.0,0.4975925925925926,0.0027967255005407967,25116454.411991075,673325.8879072712,2790.7171568878975,74.81398754525253,0.12666666666666668,0.0010886621079036394,0.1257037037037037,0.0031963628163542827,0.12537037037037038,0.0015981814081771407,0.12466666666666666,0.0060966158054969605,0.12355555555555556,0.002257133182991496,0.12518518518518518,0.0031950750853614457,0.12366666666666666,0.00296620193335939,0.12518518518518518,0.003453790585740674
stress_scan,load_scale,1.5,Full,3,15,1.5,1.0,1.0,1.0,2000,0.7,0.9604444444444443,0.0012603481131239892,0.6,0.0,0.6,0.0,0.6,0.0,0.5555555555555556,0.06285393610547088,749.6770427788957,2.5894152457888295,0.6,0.0,14107697.51581997,1013708.4710872696,383874241720289.4,31044737404793.395,0.04985185185185173,0.001851110962903669,7742807.932274983,1336295.643902811,860.3119924749982,148.477293766979,0.0,0.0,0.0,0.0,0.0,0.0,0.9501481481481482,0.0018511109629036845,0.009851851851851851,0.0003434673516850261,0.010037037037037037,0.0011665196850387872,0.009555555555555555,0.0001814436846506054,0.02040740740740741,0.0007926272058900994
stress_scan,load_scale,1.5,IQL,3,15,1.5,1.0,1.0,1.0,2000,0.7,0.9605925925925926,0.0021185703179370536,0.5611111111111111,0.028716150228584227,0.6,0.0,0.4888888888888889,0.11331154474650633,0.4,0.054433105395181744,749.3408972762961,0.5008183429970112,0.5611111111111111,0.028716150228584227,7719970.486195675,1132644.1335156043,131343476967798.97,26603443886109.996,0.04985185185185173,0.001996567699547187,6779249.029993241,733343.6849609817,753.2498922214712,81.48263166233126,0.0,0.0,0.0,0.0,0.0,0.0,0.9501481481481482,0.0019965676995472147,0.009703703703703704,0.0003434673516850261,0.009962962962962963,0.0009087291960285403,0.00974074074074074,0.0006809176411426014,0.020444444444444446,0.0001571348402636779
stress_scan,load_scale,1.5,No-EVT,3,15,1.5,1.0,1.0,1.0,2000,0.7,0.9604444444444443,0.0012603481131239892,0.6,0.0,0.6,0.0,0.6,0.0,0.5555555555555556,0.06285393610547088,749.6770427788957,2.5894152457888295,0.6,0.0,14107697.51581997,1013708.4710872696,383874241720289.4,31044737404793.395,0.04985185185185173,0.001851110962903669,7742807.932274983,1336295.643902811,860.3119924749982,148.477293766979,0.0,0.0,0.0,0.0,0.0,0.0,0.9501481481481482,0.0018511109629036845,0.009851851851851851,0.0003434673516850261,0.010037037037037037,0.0011665196850387872,0.009555555555555555,0.0001814436846506054,0.02040740740740741,0.0007926272058900994
stress_scan,load_scale,1.5,C6-Only,3,15,1.5,1.0,1.0,1.0,2000,0.7,0.9604444444444443,0.0012603481131239892,0.6,0.0,0.6,0.0,0.6,0.0,0.5555555555555556,0.06285393610547088,749.6770427788957,2.5894152457888295,0.6,0.0,14107697.51581997,1013708.4710872696,383874241720289.4,31044737404793.395,0.04985185185185173,0.001851110962903669,7742807.932274983,1336295.643902811,860.3119924749982,148.477293766979,0.0,0.0,0.0,0.0,0.0,0.0,0.9501481481481482,0.0018511109629036845,0.009851851851851851,0.0003434673516850261,0.010037037037037037,0.0011665196850387872,0.009555555555555555,0.0001814436846506054,0.02040740740740741,0.0007926272058900994
stress_scan,load_scale,1.5,Lyapunov-Greedy,3,15,1.5,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.7212921244442,0.20917536919853832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Non-MEC,3,15,1.5,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.7212921244442,0.20917536919853832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Stand-alone MEC,3,15,1.5,1.0,1.0,1.0,2000,0.7,0.10511111111111111,0.00039544734266781876,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,105.1111111111111,0.3954473426678243,0.2,0.0,17026298.50360016,332241.86507771333,1481994705366498.5,57025195819212.84,1.0,0.0,43820127.059663594,187316.3853765628,4868.903006629288,20.812931708507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948888888888888,0.0003954473426678382,0.10511111111111111,0.00039544734266782917
stress_scan,load_scale,1.5,Random,3,15,1.5,1.0,1.0,1.0,2000,0.7,0.5525925925925926,0.002063464929953181,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,1178.901667327407,11.318614412360603,0.2,0.0,4243902.81082417,116226.94739100865,98254330557054.7,5162916200934.018,0.4975925925925926,0.0027967255005407967,21794638.268357813,309186.6597480851,2421.626474261979,34.35407330534275,0.12666666666666668,0.0010886621079036394,0.1257037037037037,0.0031963628163542827,0.12537037037037038,0.0015981814081771407,0.12466666666666666,0.0060966158054969605,0.12355555555555556,0.002257133182991496,0.12518518518518518,0.0031950750853614457,0.12366666666666666,0.00296620193335939,0.12518518518518518,0.003453790585740674
stress_scan,load_scale,2.0,Full,3,15,2.0,1.0,1.0,1.0,2000,0.7,0.9671111111111111,0.0014600298773648753,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,999.1256655881825,3.7388970300689692,0.6,0.0,34096903.1583099,1244396.0495106985,2052994139484056.0,161274149836976.97,0.04996296296296284,0.0018151927044211598,8922107.589524632,1123664.011492881,991.3452877249591,124.8515568325423,0.0,0.0,0.0,0.0,0.0,0.0,0.950037037037037,0.0018151927044211288,0.008037037037037037,0.00010475656017578417,0.00862962962962963,0.0009700593224969477,0.00811111111111111,0.0009428090415820638,0.025185185185185185,0.0015458249447932752
stress_scan,load_scale,2.0,IQL,3,15,2.0,1.0,1.0,1.0,2000,0.7,0.962925925925926,0.001916644301175586,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,999.361310918508,0.6491115030441427,0.6,0.0,24307578.79045265,1021107.5755098987,1045462333190348.6,84783979396638.69,0.04988888888888877,0.0022017576218817474,9017790.347193785,1200155.0363815383,1001.9767052437539,133.35055959794866,0.0,0.0,0.0,0.0,0.0,0.0,0.9501111111111111,0.00220175762188176,0.009592592592592592,0.00037770514915502095,0.009148148148148148,0.0008380524814062784,0.008703703703703703,0.0007554102983100423,0.022444444444444444,0.0009558139185602917
stress_scan,load_scale,2.0,No-EVT,3,15,2.0,1.0,1.0,1.0,2000,0.7,0.9671111111111111,0.0014600298773648753,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,999.1256655881825,3.7388970300689692,0.6,0.0,34096903.1583099,1244396.0495106985,2052994139484056.0,161274149836976.97,0.04996296296296284,0.0018151927044211598,8922107.589524632,1123664.011492881,991.3452877249591,124.8515568325423,0.0,0.0,0.0,0.0,0.0,0.0,0.950037037037037,0.0018151927044211288,0.008037037037037037,0.00010475656017578417,0.00862962962962963,0.0009700593224969477,0.00811111111111111,0.0009428090415820638,0.025185185185185185,0.0015458249447932752
stress_scan,load_scale,2.0,C6-Only,3,15,2.0,1.0,1.0,1.0,2000,0.7,0.9671111111111111,0.0014600298773648753,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,999.1256655881825,3.7388970300689692,0.6,0.0,34096903.1583099,1244396.0495106985,2052994139484056.0,161274149836976.97,0.04996296296296284,0.0018151927044211598,8922107.589524632,1123664.011492881,991.3452877249591,124.8515568325423,0.0,0.0,0.0,0.0,0.0,0.0,0.950037037037037,0.0018151927044211288,0.008037037037037037,0.00010475656017578417,0.00862962962962963,0.0009700593224969477,0.00811111111111111,0.0009428090415820638,0.025185185185185185,0.0015458249447932752
stress_scan,load_scale,2.0,Lyapunov-Greedy,3,15,2.0,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.9617228325926,0.27890049226469665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Non-MEC,3,15,2.0,1.0,1.0,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.9617228325926,0.27890049226469665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Stand-alone MEC,3,15,2.0,1.0,1.0,1.0,2000,0.7,0.6,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.0,3.7538705237009404,0.0007202416165477112,0.8,0.0,320315579.33709633,43175.075009895896,1.6696975524483814e+17,31969471067105.098,1.0,0.0,48026239.72426155,10806.942394150637,5336.248858251283,1.200771377127934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0
stress_scan,load_scale,2.0,Random,3,15,2.0,1.0,1.0,1.0,2000,0.7,0.681962962962963,0.00778430061577907,0.7682222222222223,0.0039471821485182,0.8,0.0,0.7777777777777778,0.03142696805273549,0.6,0.0,1505.9366904942435,14.463691664139674,0.7682222222222223,0.0039471821485182,143943065.34014657,1304576.4687197183,3.547218238373495e+16,789021860478535.2,0.4975925925925926,0.0027967255005407967,23848063.626279343,174080.4005899395,2649.784847364371,19.342266732215542,0.12666666666666668,0.0010886621079036394,0.1257037037037037,0.0031963628163542827,0.12537037037037038,0.0015981814081771407,0.12466666666666666,0.0060966158054969605,0.12355555555555556,0.002257133182991496,0.12518518518518518,0.0031950750853614457,0.12366666666666666,0.00296620193335939,0.12518518518518518,0.003453790585740674
stress_scan,f_scale,0.4,Full,3,15,1.0,1.0,0.4,1.0,2000,0.7,0.9822222222222222,0.0009207261403449403,0.5956296296296296,0.006180637050371286,0.6,0.0,0.5777777777777777,0.03142696805273544,0.4666666666666667,0.05443310539518172,501.06942585357206,2.1546131915347457,0.5956296296296296,0.006180637050371286,10723110.085818758,1857082.6032807003,246665299741968.66,73218738204177.42,0.05007407407407395,0.0017552586090478146,550470.787230829,19689.816601091024,61.16342080342544,2.1877574001212254,0.0,0.0,0.0,0.0,0.0,0.0,0.949925925925926,0.001755258609047827,0.004037037037037037,0.00013857990321384955,0.005,0.00041573970964154907,0.004518518518518519,0.00013857990321384993,0.03651851851851852,0.0013031564507969748
stress_scan,f_scale,0.4,IQL,3,15,1.0,1.0,0.4,1.0,2000,0.7,0.9779259259259259,0.0028822335493841863,0.5139999999999999,0.03332493721418264,0.6,0.0,0.4,0.054433105395181744,0.2222222222222222,0.0628539361054709,502.63768731532195,0.6432479268175119,0.5139999999999999,0.03332493721418264,7897846.440296964,2138100.094430784,223401676286706.53,127669979184108.73,0.05411111111111102,0.0038016673838093314,643225.1927205651,62842.05735142066,71.46946585784058,6.982450816824517,0.0,0.0,0.0,0.0,0.0,0.0,0.9458888888888889,0.0038016673838092625,0.005333333333333333,0.00045360921162651454,0.005407407407407408,0.0007332959212304936,0.006,0.0010999438818457407,0.03737037037037037,0.004067671737095825
stress_scan,f_scale,0.4,No-EVT,3,15,1.0,1.0,0.4,1.0,2000,0.7,0.9814074074074074,0.001912345280507536,0.5956296296296296,0.006180637050371286,0.6,0.0,0.5777777777777777,0.03142696805273544,0.4222222222222222,0.13698697784375502,500.55891865233014,0.8546367865000883,0.5956296296296296,0.006180637050371286,9759256.358822666,1960719.347284645,202586456390712.47,61534268733446.29,0.04985185185185173,0.001736401210330517,608193.3720758274,59468.755583840975,67.5770413417586,6.607639509315663,0.0,0.0,0.0,0.0,0.0,0.0,0.9501481481481482,0.0017364012103305295,0.004518518518518519,0.0005761610809668163,0.004703703703703704,0.0009615374063516422,0.0045925925925925926,0.0004287347001033416,0.036037037037037034,0.0022486087758015597
stress_scan,f_scale,0.4,C6-Only,3,15,1.0,1.0,0.4,1.0,2000,0.7,0.9812962962962962,0.001755258609047827,0.5956296296296296,0.006180637050371286,0.6,0.0,0.5777777777777777,0.03142696805273544,0.4222222222222222,0.13698697784375502,500.4995897393111,0.7748226286417479,0.5956296296296296,0.006180637050371286,9686865.544019252,1863903.0766195094,200250525088048.66,58403887903730.72,0.049703703703703576,0.0017739155577522958,611940.4351188701,57305.30802464354,67.99338167987446,6.3672564471826165,0.0,0.0,0.0,0.0,0.0,0.0,0.9502962962962963,0.001773915557752309,0.004555555555555556,0.0005518394231759755,0.0047777777777777775,0.0008654312181887349,0.0045925925925925926,0.0004287347001033416,0.035777777777777776,0.0020427529234278013
stress_scan,f_scale,0.4,Lyapunov-Greedy,3,15,1.0,1.0,0.4,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.4808614162963,0.13945024613234833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Non-MEC,3,15,1.0,1.0,0.4,1.0,2000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.4808614162963,0.13945024613234833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300000000000144,0.0,0.0002700000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Stand-alone MEC,3,15,1.0,1.0,0.4,1.0,2000,0.7,0.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.569648645584364,0.0008250274819210319,1.0,0.0,240122732.20929748,21268.634932314148,7.476515989198526e+16,11023716519644.953,1.0,0.0,3842113.567582781,864.5554212278771,426.9015075091979,0.09606171346976204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0
stress_scan,f_scale,0.4,Random,3,15,1.0,1.0,0.4,1.0,2000,0.7,0.8997037037037037,0.0007926272058901255,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,754.2487901186979,7.229068645505791,1.0,0.0,99582119.08985633,636956.9541198893,1.4214984447579514e+16,301057877307486.4,0.4975925925925926,0.0027967255005407967,1907847.3640878494,13926.424109778402,211.98304045420548,1.547380456642042,0.12666666666666668,0.0010886621079036394,0.1257037037037037,0.0031963628163542827,0.12537037037037038,0.0015981814081771407,0.12466666666666666,0.0060966158054969605,0.12355555555555556,0.002257133182991496,0.12518518518518518,0.0031950750853614457,0.12366666666666666,0.00296620193335939,0.12518518518518518,0.003453790585740674
stress_scan,f_scale,0.6,Full,3,15,1.0,1.0,0.6,1.0,2000,0.7,0.9615555555555555,0.0020507952888751515,0.44866666666666666,0.01951827254044175,0.5555555555555556,0.06285393610547088,0.26666666666666666,0.05443310539518172,0.11111111111111112,0.0628539361054709,503.52426515917915,0.6780575829357794,0.44866666666666666,0.01951827254044175,3423043.854685081,654876.9741815187,33143838473869.2,14621024543715.625,0.04999999999999988,0.0016127067449686811,1500459.9895709122,81714.95520681892,166.71777661899023,9.079439467424324,0.0,0.0,0.0,0.0,0.0,0.0,0.9500000000000001,0.0016127067449686735,0.009703703703703704,0.00013857990321384945,0.009592592592592594,0.0007332959212304936,0.009444444444444445,0.0004800548665487299,0.02125925925925926,0.0006175308148345586
stress_scan,f_scale,0.6,IQL,3,15,1.0,1.0,0.6,1.0,2000,0.7,0.9597407407407408,0.001998627787145507,0.2207037037037037,0.019134854616110832,0.4222222222222222,0.06285393610547091,0.0,0.0,0.0,0.0,503.5559198933849,0.8147678420096455,0.2207037037037037,0.019134854616110832,1119712.491177397,18223.17052953956,4970804870647.6875,357080406279.3925,0.05029629629629618,0.002135980867451281,1382989.531465699,121363.75668440331,153.66550349618876,13.48486185382259,0.0,0.0,0.0,0.0,0.0,0.0,0.9497037037037037,0.002135980867451299,0.009814814814814814,0.00034346735168502563,0.009925925925925927,0.0010514866345613621,0.01,0.0012272623352430287,0.020555555555555556,0.0003628873693012122
