scenario,value,ablation,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,p_c6_viol_mean,p_c6_viol_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,lyap_constraint_weight,lyap_energy_weight,lyap_constraint_scale,lyap_energy_scale,wolf_epsilon,episodes,warmup_ratio
load_scale,1.0,-Priority,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666666666666675,0.0,0.25,0.0,0.11833333333333333,0.0,0.1,0.0,0.105,0.0,0.10333333333333333,0.0,0.09,0.0,0.12333333333333334,0.0,0.11,0.0,2.702827953403982,0.0,0.004504713255673303,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,1.0,Random,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966666666666666,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12,0.0,0.12666666666666668,0.0,0.13333333333333333,0.0,0.11666666666666667,0.0,16.944933794270284,0.0,0.028241556323783806,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,1.5,Full,1,15,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,18.144365818297906,0.0,0.030240609697163176,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,1.5,-VQ,1,15,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,18.144365818297906,0.0,0.030240609697163176,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,1.5,-GPD,1,15,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,18.144365818297906,0.0,0.030240609697163176,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,1.5,-Lyapunov,1,15,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,18.144365818297906,0.0,0.030240609697163176,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,1.5,-Priority,1,15,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666666666666675,0.0,0.25,0.0,0.11833333333333333,0.0,0.1,0.0,0.105,0.0,0.10333333333333333,0.0,0.09,0.0,0.12333333333333334,0.0,0.11,0.0,4.0428881801059715,0.0,0.0067381469668432855,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,1.5,Random,1,15,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966666666666666,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12,0.0,0.12666666666666668,0.0,0.13333333333333333,0.0,0.11666666666666667,0.0,25.403912566405435,0.0,0.04233985427734239,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,2.0,Full,1,15,2.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,23949.67166628937,0.0,8603801593.845957,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,24.18498900773054,0.0,0.04030831501288423,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,2.0,-VQ,1,15,2.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,23949.67166628937,0.0,8603801593.845957,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,24.18498900773054,0.0,0.04030831501288423,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,2.0,-GPD,1,15,2.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,23949.67166628937,0.0,8603801593.845957,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,24.18498900773054,0.0,0.04030831501288423,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,2.0,-Lyapunov,1,15,2.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,23949.67166628937,0.0,8603801593.845957,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,24.18498900773054,0.0,0.04030831501288423,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,2.0,-Priority,1,15,2.0,1.0,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,27256.786904244622,0.0,11143986485.151018,0.0,0.42666666666666675,0.0,0.24833333333333332,0.0,0.12,0.0,0.1,0.0,0.105,0.0,0.10333333333333333,0.0,0.09,0.0,0.12333333333333334,0.0,0.11,0.0,5.382957156807963,0.0,0.008971595261346605,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
load_scale,2.0,Random,1,15,2.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,380240.62260017294,0.0,1854552387929.8313,0.0,0.4966666666666666,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12,0.0,0.12666666666666668,0.0,0.13333333333333333,0.0,0.11666666666666667,0.0,33.86289133854057,0.0,0.05643815223090095,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.4,Full,1,15,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24666666666666667,0.0,0.125,0.0,0.095,0.0,0.105,0.0,0.10833333333333334,0.0,0.08666666666666667,0.0,0.12333333333333334,0.0,0.11,0.0,9.290391139781729,0.0,0.015483985232969549,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.4,-VQ,1,15,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24666666666666667,0.0,0.125,0.0,0.095,0.0,0.105,0.0,0.10833333333333334,0.0,0.08666666666666667,0.0,0.12333333333333334,0.0,0.11,0.0,9.290391139781729,0.0,0.015483985232969549,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.4,-GPD,1,15,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24666666666666667,0.0,0.125,0.0,0.095,0.0,0.105,0.0,0.10833333333333334,0.0,0.08666666666666667,0.0,0.12333333333333334,0.0,0.11,0.0,9.290391139781729,0.0,0.015483985232969549,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.4,-Lyapunov,1,15,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24666666666666667,0.0,0.125,0.0,0.095,0.0,0.105,0.0,0.10833333333333334,0.0,0.08666666666666667,0.0,0.12333333333333334,0.0,0.11,0.0,9.290391139781729,0.0,0.015483985232969549,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.4,-Priority,1,15,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666666666666675,0.0,0.255,0.0,0.11333333333333333,0.0,0.1,0.0,0.105,0.0,0.10666666666666667,0.0,0.08666666666666667,0.0,0.12333333333333334,0.0,0.11,0.0,1.3923815501571295,0.0,0.0023206359169285493,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.4,Random,1,15,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966666666666666,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12,0.0,0.12666666666666668,0.0,0.13333333333333333,0.0,0.11666666666666667,0.0,13.677246205295669,0.0,0.02279541034215945,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.6,Full,1,15,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,9.959460719015867,0.0,0.016599101198359778,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.6,-VQ,1,15,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,9.959460719015867,0.0,0.016599101198359778,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.6,-GPD,1,15,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,9.959460719015867,0.0,0.016599101198359778,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.6,-Lyapunov,1,15,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,9.959460719015867,0.0,0.016599101198359778,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.6,-Priority,1,15,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666666666666675,0.0,0.25333333333333335,0.0,0.115,0.0,0.1,0.0,0.105,0.0,0.105,0.0,0.08833333333333333,0.0,0.12333333333333334,0.0,0.11,0.0,1.7048301233773628,0.0,0.0028413835389622714,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.6,Random,1,15,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966666666666666,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12,0.0,0.12666666666666668,0.0,0.13333333333333333,0.0,0.11666666666666667,0.0,14.455267059813432,0.0,0.024092111766355718,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.8,Full,1,15,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,10.897584054574983,0.0,0.018162640090958304,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.8,-VQ,1,15,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,10.897584054574983,0.0,0.018162640090958304,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.8,-GPD,1,15,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,10.897584054574983,0.0,0.018162640090958304,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.8,-Lyapunov,1,15,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,10.897584054574983,0.0,0.018162640090958304,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.8,-Priority,1,15,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666666666666675,0.0,0.24833333333333332,0.0,0.12,0.0,0.1,0.0,0.105,0.0,0.10333333333333333,0.0,0.09,0.0,0.12333333333333334,0.0,0.11,0.0,2.1428353197239813,0.0,0.003571392199539969,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,0.8,Random,1,15,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966666666666666,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12,0.0,0.12666666666666668,0.0,0.13333333333333333,0.0,0.11666666666666667,0.0,15.544496256138308,0.0,0.025907493760230514,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.0,Full,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,12.103742628865273,0.0,0.020172904381442123,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.0,-VQ,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,12.103742628865273,0.0,0.020172904381442123,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.0,-GPD,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,12.103742628865273,0.0,0.020172904381442123,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.0,-Lyapunov,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,12.103742628865273,0.0,0.020172904381442123,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.0,-Priority,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666666666666675,0.0,0.25,0.0,0.11833333333333333,0.0,0.1,0.0,0.105,0.0,0.10333333333333333,0.0,0.09,0.0,0.12333333333333334,0.0,0.11,0.0,2.702827953403982,0.0,0.004504713255673303,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.0,Random,1,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966666666666666,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12,0.0,0.12666666666666668,0.0,0.13333333333333333,0.0,0.11666666666666667,0.0,16.944933794270284,0.0,0.028241556323783806,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.2,Full,1,15,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,13.577936441886738,0.0,0.02262989406981123,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.2,-VQ,1,15,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,13.577936441886738,0.0,0.02262989406981123,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.2,-GPD,1,15,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,13.577936441886738,0.0,0.02262989406981123,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.2,-Lyapunov,1,15,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.0,0.24833333333333332,0.0,0.12333333333333334,0.0,0.095,0.0,0.105,0.0,0.11,0.0,0.08833333333333333,0.0,0.11833333333333333,0.0,0.11166666666666666,0.0,13.577936441886738,0.0,0.02262989406981123,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.2,-Priority,1,15,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666666666666675,0.0,0.25,0.0,0.11833333333333333,0.0,0.1,0.0,0.105,0.0,0.10166666666666667,0.0,0.09,0.0,0.12666666666666668,0.0,0.10833333333333334,0.0,3.3835384363136876,0.0,0.005639230727189479,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.2,Random,1,15,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966666666666666,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12833333333333333,0.0,0.12333333333333334,0.0,0.12,0.0,0.12666666666666668,0.0,0.13333333333333333,0.0,0.11666666666666667,0.0,18.65657967420938,0.0,0.031094299457015633,0.0,20.0,1.0,1e+24,1e+25,0.1,80,0.5
