experiment,scenario,value,policy,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol_mean,p_c5_viol_std,p_c6_viol_mean,p_c6_viol_std,p_c6_exceed_ratio_mean,p_c6_exceed_ratio_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_c5_excess_ratio_mean,mean_c5_excess_ratio_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std
stress_scan,load_scale,1.5,No-EVT,3,15,1.5,1.0,1.0,1.0,500,0.7,0.9562962962962963,0.0069266190978139325,0.11303703703703705,0.032933569916345884,0.15555555555555556,0.0628539361054709,0.0,0.0,0.0,0.0,748.6824352607409,6.058906695551871,0.11303703703703705,0.032933569916345884,345547.66198349,117395.79233725058,1028090683460.6942,493246600842.67535,0.05481481481481481,0.008388377876676763,1973727.3706104336,836450.4716771855,877.2121647157483,371.75576518986026,0.0,0.0,0.0,0.0,0.0,0.0,0.9451851851851852,0.008388377876676782,0.009185185185185185,0.0036349167841141622,0.012444444444444444,0.002379611615438372,0.009333333333333334,0.0003628873693012115,0.023851851851851853,0.002333039370077573
stress_scan,load_scale,1.5,C6-Only,3,15,1.5,1.0,1.0,1.0,500,0.7,0.9562962962962963,0.0069266190978139325,0.11303703703703705,0.032933569916345884,0.15555555555555556,0.0628539361054709,0.0,0.0,0.0,0.0,748.6824352607409,6.058906695551871,0.11303703703703705,0.032933569916345884,345547.66198349,117395.79233725058,1028090683460.6942,493246600842.67535,0.05481481481481481,0.008388377876676763,1973727.3706104336,836450.4716771855,877.2121647157483,371.75576518986026,0.0,0.0,0.0,0.0,0.0,0.0,0.9451851851851852,0.008388377876676782,0.009185185185185185,0.0036349167841141622,0.012444444444444444,0.002379611615438372,0.009333333333333334,0.0003628873693012115,0.023851851851851853,0.002333039370077573
stress_scan,load_scale,1.5,Lyapunov-Greedy,3,15,1.5,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.9956703288891,0.48645074238088915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Non-MEC,3,15,1.5,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.9956703288891,0.48645074238088915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Stand-alone MEC,3,15,1.5,1.0,1.0,1.0,500,0.7,0.10518518518518517,0.00041902624070314657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.18518518518519,0.4190262407031311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10993283.319792336,32362.737216703063,4885.903697685483,14.383438762979265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948148148148148,0.00041902624070311057,0.10518518518518519,0.0004190262407031367
stress_scan,load_scale,1.5,Random,3,15,1.5,1.0,1.0,1.0,500,0.7,0.5419259259259259,0.00020951312035160762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0772218029629,69.35073742487425,0.0,0.0,0.0,0.0,0.0,0.0,0.5100740740740739,0.0036529860758334515,5782166.2092614435,247022.1902386505,2569.851648560642,109.78764010606699,0.12237037037037037,0.004237140635874104,0.11837037037037038,0.0029106492895390364,0.12503703703703706,0.00447887895046844,0.12414814814814815,0.006392725632708569,0.12474074074074074,0.003980749286679816,0.13525925925925927,0.004359685620611019,0.12681481481481482,0.008197828345041142,0.12325925925925926,0.0025745403254789313
stress_scan,load_scale,2.0,Full,3,15,2.0,1.0,1.0,1.0,500,0.7,0.9565925925925925,0.0070397655528986955,0.5940740740740741,0.008380524814062734,0.6,0.0,0.4888888888888889,0.0831479419283098,0.4444444444444444,0.08314794192830982,998.2682798064195,3.0063563709262664,0.5940740740740741,0.008380524814062734,8719155.8076022,1258811.7636204362,159092942587423.44,34965108101144.82,0.05333333333333332,0.008179065921091685,2431928.8270838233,545079.1601183424,1080.857256481699,242.2574044970411,0.0,0.0,0.0,0.0,0.0,0.0,0.9466666666666667,0.008179065921091702,0.008592592592592593,0.0038117571348944023,0.01362962962962963,0.0019986277871454875,0.009481481481481481,0.0018621933466631904,0.02162962962962963,0.001373869406740104
stress_scan,load_scale,2.0,IQL,3,15,2.0,1.0,1.0,1.0,500,0.7,0.9561481481481481,0.00799451114858191,0.2770370370370371,0.1270159360512449,0.37777777777777777,0.06285393610547091,0.1111111111111111,0.11331154474650633,0.08888888888888889,0.08314794192830981,987.5535751703701,3.2885825342498576,0.2770370370370371,0.1270159360512449,2375082.4424651703,2275493.3474799218,36908606785264.055,45208268418521.62,0.05362962962962962,0.008293650371720519,2451593.605535076,264895.57036867464,1089.5971580155892,117.7313646082998,0.0,0.0,0.0,0.0,0.0,0.0,0.9463703703703704,0.008293650371720557,0.010518518518518519,0.0036529860758334675,0.012592592592592593,0.002333039370077573,0.008,0.002540211585108481,0.022518518518518518,0.0014665918424609885
stress_scan,load_scale,2.0,No-EVT,3,15,2.0,1.0,1.0,1.0,500,0.7,0.9567407407407408,0.00716032353990786,0.5940740740740741,0.008380524814062734,0.6,0.0,0.4888888888888889,0.0831479419283098,0.4444444444444444,0.08314794192830982,998.025249544691,2.783011935448176,0.5940740740740741,0.008380524814062734,8650172.85072193,1192956.5782409636,155642711863086.78,32234980874511.11,0.05318518518518518,0.008293650371720508,2404890.6278604954,577773.448899236,1068.840279049109,256.7881995107716,0.0,0.0,0.0,0.0,0.0,0.0,0.9468148148148148,0.008293650371720534,0.008592592592592593,0.0038117571348944023,0.013333333333333334,0.0020204713625164234,0.009185185185185185,0.0019986277871454875,0.022074074074074072,0.001108639225710798
stress_scan,load_scale,2.0,C6-Only,3,15,2.0,1.0,1.0,1.0,500,0.7,0.9567407407407408,0.00716032353990786,0.5940740740740741,0.008380524814062734,0.6,0.0,0.4888888888888889,0.0831479419283098,0.4444444444444444,0.08314794192830982,998.025249544691,2.783011935448176,0.5940740740740741,0.008380524814062734,8650172.85072193,1192956.5782409636,155642711863086.78,32234980874511.11,0.05318518518518518,0.008293650371720508,2404890.6278604954,577773.448899236,1068.840279049109,256.7881995107716,0.0,0.0,0.0,0.0,0.0,0.0,0.9468148148148148,0.008293650371720534,0.008592592592592593,0.0038117571348944023,0.013333333333333334,0.0020204713625164234,0.009185185185185185,0.0019986277871454875,0.022074074074074072,0.001108639225710798
stress_scan,load_scale,2.0,Lyapunov-Greedy,3,15,2.0,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.3275604385183,0.6486009898410487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Non-MEC,3,15,2.0,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.3275604385183,0.6486009898410487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Stand-alone MEC,3,15,2.0,1.0,1.0,1.0,500,0.7,0.2,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.7111157352425966,0.00018513592278934205,0.6,0.0,60008334.57124885,19379.263880536553,6394336959947619.0,3494069051929.632,1.0,0.0,12002316.373294374,6772.36219055432,5334.362832575277,3.009938751357432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0
stress_scan,load_scale,2.0,Random,3,15,2.0,1.0,1.0,1.0,500,0.7,0.5921481481481482,0.0035801617699539622,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,1491.0617461173485,93.00144679270373,0.6,0.0,18287929.47091338,544738.9990555171,671114902908486.5,19406883967190.95,0.5100740740740739,0.0036529860758334515,6159407.87594002,89784.63710236734,2737.514611528898,39.904283156607626,0.12237037037037037,0.004237140635874104,0.11837037037037038,0.0029106492895390364,0.12503703703703706,0.00447887895046844,0.12414814814814815,0.006392725632708569,0.12474074074074074,0.003980749286679816,0.13525925925925927,0.004359685620611019,0.12681481481481482,0.008197828345041142,0.12325925925925926,0.0025745403254789313
stress_scan,f_scale,0.4,Full,3,15,1.0,1.0,0.4,1.0,500,0.7,0.9597037037037037,0.005809976755889664,0.04192592592592592,0.02308355432141548,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,499.9844056593182,5.650850147542297,0.04192592592592592,0.02308355432141548,140907.00378945054,95751.95546313842,534242812358.5422,546402978102.20276,0.058518518518518525,0.0049402465186764435,228033.7984061001,74795.46982896904,101.3483548471556,33.24243103509736,0.0,0.0,0.0,0.0,0.0,0.0,0.9414814814814815,0.004940246518676468,0.010074074074074074,0.0024162231748592724,0.011851851851851851,0.0018264930379167342,0.008444444444444445,0.0019202194661949216,0.028148148148148148,0.0036349167841141614
stress_scan,f_scale,0.4,IQL,3,15,1.0,1.0,0.4,1.0,500,0.7,0.9542222222222221,0.004185021301281605,0.022222222222222223,0.03142696805273544,0.022222222222222223,0.03142696805273544,0.022222222222222223,0.03142696805273544,0.022222222222222223,0.03142696805273544,500.43548705018,3.847850871410301,0.022222222222222223,0.03142696805273544,340019.51732600125,480860.2128739846,5425320263659.514,7672561497084.86,0.05896296296296295,0.006830898893865773,222754.77364120207,68139.93427042039,99.00212161831205,30.284415231297956,0.0,0.0,0.0,0.0,0.0,0.0,0.941037037037037,0.00683089889386577,0.008592592592592593,0.0017149388004133671,0.012592592592592593,0.0031705088235603985,0.010962962962962963,0.0018264930379167342,0.026814814814814816,0.004832446349718545
stress_scan,f_scale,0.4,No-EVT,3,15,1.0,1.0,0.4,1.0,500,0.7,0.96,0.0061690852781205825,0.04192592592592592,0.02308355432141548,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,499.9902116934914,5.646481973726172,0.04192592592592592,0.02308355432141548,112976.68205148388,62508.70300126253,294049187688.8868,226220592307.5772,0.05718518518518519,0.005787266662110976,228033.0894028245,74796.28349364478,101.34803973458867,33.24279266384213,0.0,0.0,0.0,0.0,0.0,0.0,0.9428148148148148,0.005787266662111009,0.009777777777777778,0.0028342409584754063,0.011851851851851851,0.0018264930379167342,0.008444444444444445,0.0019202194661949216,0.02711111111111111,0.0025402115851084813
stress_scan,f_scale,0.4,C6-Only,3,15,1.0,1.0,0.4,1.0,500,0.7,0.96,0.0061690852781205825,0.04192592592592592,0.02308355432141548,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,499.9902116934914,5.646481973726172,0.04192592592592592,0.02308355432141548,112976.68205148388,62508.70300126253,294049187688.8868,226220592307.5772,0.05718518518518519,0.005787266662110976,228033.0894028245,74796.28349364478,101.34803973458867,33.24279266384213,0.0,0.0,0.0,0.0,0.0,0.0,0.9428148148148148,0.005787266662111009,0.009777777777777778,0.0028342409584754063,0.011851851851851851,0.0018264930379167342,0.008444444444444445,0.0019202194661949216,0.02711111111111111,0.0025402115851084813
stress_scan,f_scale,0.4,Lyapunov-Greedy,3,15,1.0,1.0,0.4,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.6637802192591,0.3243004949204728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Non-MEC,3,15,1.0,1.0,0.4,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.6637802192591,0.3243004949204728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Stand-alone MEC,3,15,1.0,1.0,0.4,1.0,500,0.7,0.45007407407407407,0.0005543196128553854,0.6598518518518518,0.0005543196128553805,0.8,0.0,0.6,0.0,0.6,0.0,1.637382017090363,0.0005701857333484866,0.6598518518518518,0.0005543196128553805,33706653.1162866,8671.308901228227,1975450765142660.0,975382906407.1134,1.0,0.0,960188.173211162,541.7887035703926,426.75029920496087,0.24079497936462013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5497777777777778,0.0003628873693011867,0.45022222222222225,0.00036288736930120935
stress_scan,f_scale,0.4,Random,3,15,1.0,1.0,0.4,1.0,500,0.7,0.6841481481481482,0.003292757151243477,0.5042962962962962,0.031638562360794584,0.6,0.0,0.4666666666666667,0.05443310539518172,0.2,0.0,745.531320582287,46.4841319250427,0.5042962962962962,0.031638562360794584,5639225.615757621,170502.99582961574,80282509617684.84,2568393673119.932,0.5100740740740739,0.0036529860758334515,492753.21076182876,7182.776174609168,219.00142700525723,3.192344966492959,0.12237037037037037,0.004237140635874104,0.11837037037037038,0.0029106492895390364,0.12503703703703706,0.00447887895046844,0.12414814814814815,0.006392725632708569,0.12474074074074074,0.003980749286679816,0.13525925925925927,0.004359685620611019,0.12681481481481482,0.008197828345041142,0.12325925925925926,0.0025745403254789313
stress_scan,f_scale,0.6,Full,3,15,1.0,1.0,0.6,1.0,500,0.7,0.9561481481481481,0.006792233117835633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.6780958419752,3.454299575902396,0.0,0.0,0.0,0.0,0.0,0.0,0.05481481481481481,0.008388377876676765,437989.8166007807,186072.33397185855,194.66214071145808,82.69881509860379,0.0,0.0,0.0,0.0,0.0,0.0,0.9451851851851852,0.008388377876676782,0.00962962962962963,0.003371794570886235,0.012888888888888889,0.002379611615438372,0.009185185185185185,0.0005543196128553991,0.02311111111111111,0.0028803291992923813
stress_scan,f_scale,0.6,IQL,3,15,1.0,1.0,0.6,1.0,500,0.7,0.9574814814814816,0.007039765552898823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.96751391209864,3.299072195756207,0.0,0.0,0.0,0.0,0.0,0.0,0.05288888888888888,0.00755119699992571,410345.50260788697,136734.86765208517,182.37577893683866,60.77105228981564,0.0,0.0,0.0,0.0,0.0,0.0,0.9471111111111111,0.007551196999925731,0.009481481481481481,0.0029331836849219753,0.012592592592592593,0.0011086392257107973,0.008592592592592593,0.0017900808849769735,0.022222222222222223,0.002207357692703902
stress_scan,f_scale,0.6,No-EVT,3,15,1.0,1.0,0.6,1.0,500,0.7,0.9561481481481481,0.006792233117835633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.6780958419752,3.454299575902396,0.0,0.0,0.0,0.0,0.0,0.0,0.05481481481481481,0.008388377876676765,437989.8166007807,186072.33397185855,194.66214071145808,82.69881509860379,0.0,0.0,0.0,0.0,0.0,0.0,0.9451851851851852,0.008388377876676782,0.00962962962962963,0.003371794570886235,0.012888888888888889,0.002379611615438372,0.009185185185185185,0.0005543196128553991,0.02311111111111111,0.0028803291992923813
